date,usd_twd_rate
2010/03/03,32.004
2010/03/04,31.988
2010/03/05,32.020
2010/03/08,31.890
2010/03/09,31.850
2010/03/10,31.847
2010/03/11,31.847
2010/03/12,31.840
2010/03/15,31.820
2010/03/16,31.820
2010/03/17,31.747
2010/03/18,31.825
2010/03/19,31.799
2010/03/22,31.886
2010/03/23,31.850
2010/03/24,31.845
2010/03/25,31.880
2010/03/26,31.880
2010/03/29,31.815
2010/03/30,31.810
2010/03/31,31.819
2010/04/01,31.788
2010/04/02,31.759
2010/04/06,31.695
2010/04/07,31.628
2010/04/08,31.701
2010/04/09,31.615
2010/04/12,31.560
2010/04/13,31.580
2010/04/14,31.460
2010/04/15,31.375
2010/04/16,31.390
2010/04/19,31.492
2010/04/20,31.447
2010/04/21,31.388
2010/04/22,31.398
2010/04/23,31.460
2010/04/26,31.359
2010/04/27,31.412
2010/04/28,31.539
2010/04/29,31.450
2010/04/30,31.418
2010/05/03,31.519
2010/05/04,31.460
2010/05/05,31.600
2010/05/06,31.749
2010/05/07,31.850
2010/05/10,31.600
2010/05/11,31.829
2010/05/12,31.893
2010/05/13,31.778
2010/05/14,31.848
2010/05/17,32.100
2010/05/18,31.978
2010/05/19,32.098
2010/05/20,32.175
2010/05/21,32.250
2010/05/24,32.175
2010/05/25,32.385
2010/05/26,32.345
2010/05/27,32.187
2010/05/28,32.175
2010/05/31,32.225
2010/06/01,32.418
2010/06/02,32.315
2010/06/03,32.275
2010/06/04,32.350
2010/06/07,32.528
2010/06/08,32.510
2010/06/09,32.520
2010/06/10,32.490
2010/06/11,32.439
2010/06/14,32.351
2010/06/15,32.338
2010/06/17,32.310
2010/06/18,32.190
2010/06/21,31.999
2010/06/22,32.094
2010/06/23,32.189
2010/06/24,32.216
2010/06/25,32.180
2010/06/28,32.175
2010/06/29,32.279
2010/06/30,32.278
2010/07/01,32.297
2010/07/02,32.278
2010/07/05,32.220
2010/07/06,32.200
2010/07/07,32.220
2010/07/08,32.185
2010/07/09,32.125
2010/07/12,32.250
2010/07/13,32.300
2010/07/14,32.192
2010/07/15,32.187
2010/07/16,32.143
2010/07/19,32.155
2010/07/20,32.155
2010/07/21,32.150
2010/07/22,32.190
2010/07/23,32.152
2010/07/26,32.120
2010/07/27,32.090
2010/07/28,32.070
2010/07/29,32.068
2010/07/30,32.050
2010/08/02,31.868
2010/08/03,31.850
2010/08/04,31.870
2010/08/05,31.850
2010/08/06,31.819
2010/08/09,31.782
2010/08/10,31.855
2010/08/11,31.880
2010/08/12,31.990
2010/08/13,31.960
2010/08/16,32.010
2010/08/17,31.970
2010/08/18,31.966
2010/08/19,31.930
2010/08/20,31.935
2010/08/23,31.968
2010/08/24,32.080
2010/08/25,32.055
2010/08/26,32.037
2010/08/27,32.030
2010/08/30,32.060
2010/08/31,32.102
2010/09/01,32.075
2010/09/02,32.040
2010/09/03,32.018
2010/09/06,31.948
2010/09/07,32.016
2010/09/08,31.979
2010/09/09,31.939
2010/09/10,31.910
2010/09/13,31.850
2010/09/14,31.815
2010/09/15,31.798
2010/09/16,31.800
2010/09/17,31.739
2010/09/20,31.752
2010/09/21,31.765
2010/09/23,31.600
2010/09/24,31.620
2010/09/27,31.470
2010/09/28,31.500
2010/09/29,31.380
2010/09/30,31.330
2010/10/01,31.310
2010/10/04,31.250
2010/10/05,31.252
2010/10/06,31.132
2010/10/07,31.042
2010/10/08,31.095
2010/10/11,30.998
2010/10/12,31.070
2010/10/13,30.960
2010/10/14,30.770
2010/10/15,30.793
2010/10/18,30.885
2010/10/19,30.900
2010/10/20,30.930
2010/10/21,30.869
2010/10/22,30.910
2010/10/25,30.730
2010/10/26,30.760
2010/10/27,30.900
2010/10/28,30.824
2010/10/29,30.782
2010/11/01,30.695
2010/11/02,30.709
2010/11/03,30.650
2010/11/04,30.590
2010/11/05,30.560
2010/11/08,30.636
2010/11/09,30.630
2010/11/10,30.600
2010/11/11,30.532
2010/11/12,30.762
2010/11/15,30.732
2010/11/16,30.732
2010/11/17,30.793
2010/11/18,30.733
2010/11/19,30.673
2010/11/22,30.628
2010/11/23,30.799
2010/11/24,30.800
2010/11/25,30.800
2010/11/26,30.830
2010/11/29,30.800
2010/11/30,30.850
2010/12/01,30.852
2010/12/02,30.788
2010/12/03,30.745
2010/12/06,30.625
2010/12/07,30.630
2010/12/08,30.706
2010/12/09,30.555
2010/12/10,30.585
2010/12/13,30.600
2010/12/14,30.450
2010/12/15,30.500
2010/12/16,30.545
2010/12/17,30.510
2010/12/20,30.601
2010/12/21,30.600
2010/12/22,30.605
2010/12/23,30.485
2010/12/24,30.485
2010/12/27,30.425
2010/12/28,30.396
2010/12/29,30.367
2010/12/30,30.217
2010/12/31,30.368
2011/01/03,30.200
2011/01/04,30.201
2011/01/05,30.211
2011/01/06,30.101
2011/01/07,29.800
2011/01/10,29.800
2011/01/11,29.700
2011/01/12,29.600
2011/01/13,29.605
2011/01/14,29.600
2011/01/17,29.500
2011/01/18,29.450
2011/01/19,29.450
2011/01/20,29.460
2011/01/21,29.420
2011/01/24,29.320
2011/01/25,29.290
2011/01/26,29.300
2011/01/27,29.310
2011/01/28,29.280
2011/01/31,29.300
2011/02/01,29.200
2011/02/08,29.160
2011/02/09,29.100
2011/02/10,29.120
2011/02/11,29.230
2011/02/14,29.329
2011/02/15,29.469
2011/02/16,29.470
2011/02/17,29.432
2011/02/18,29.408
2011/02/21,29.366
2011/02/22,29.557
2011/02/23,29.572
2011/02/24,29.760
2011/02/25,29.754
2011/03/01,29.660
2011/03/02,29.665
2011/03/03,29.542
2011/03/04,29.462
2011/03/07,29.426
2011/03/08,29.437
2011/03/09,29.395
2011/03/10,29.506
2011/03/11,29.599
2011/03/14,29.509
2011/03/15,29.559
2011/03/16,29.556
2011/03/17,29.574
2011/03/18,29.600
2011/03/21,29.572
2011/03/22,29.542
2011/03/23,29.585
2011/03/24,29.583
2011/03/25,29.488
2011/03/28,29.499
2011/03/29,29.477
2011/03/30,29.510
2011/03/31,29.418
2011/04/01,29.320
2011/04/06,29.150
2011/04/07,29.050
2011/04/08,28.991
2011/04/11,28.992
2011/04/12,29.112
2011/04/13,29.089
2011/04/14,29.041
2011/04/15,29.050
2011/04/18,29.089
2011/04/19,29.125
2011/04/20,29.025
2011/04/21,28.926
2011/04/22,28.930
2011/04/25,28.930
2011/04/26,28.939
2011/04/27,28.900
2011/04/28,28.760
2011/04/29,28.762
2011/05/03,28.702
2011/05/04,28.670
2011/05/05,28.632
2011/05/06,28.778
2011/05/09,28.750
2011/05/10,28.725
2011/05/11,28.650
2011/05/12,28.793
2011/05/13,28.788
2011/05/16,28.888
2011/05/17,28.865
2011/05/18,28.850
2011/05/19,28.852
2011/05/20,28.780
2011/05/23,29.009
2011/05/24,28.930
2011/05/25,29.009
2011/05/26,28.945
2011/05/27,28.888
2011/05/30,28.830
2011/05/31,28.772
2011/06/01,28.700
2011/06/02,28.785
2011/06/03,28.750
2011/06/07,28.735
2011/06/08,28.720
2011/06/09,28.780
2011/06/10,28.835
2011/06/13,28.892
2011/06/14,28.850
2011/06/15,28.860
2011/06/16,29.005
2011/06/17,29.000
2011/06/20,29.000
2011/06/21,28.949
2011/06/22,28.879
2011/06/23,28.936
2011/06/24,28.962
2011/06/27,29.010
2011/06/28,28.962
2011/06/29,28.920
2011/06/30,28.802
2011/07/01,28.780
2011/07/04,28.752
2011/07/05,28.801
2011/07/06,28.851
2011/07/07,28.860
2011/07/08,28.795
2011/07/11,28.866
2011/07/12,28.998
2011/07/13,28.900
2011/07/14,28.839
2011/07/15,28.897
2011/07/18,28.960
2011/07/19,28.920
2011/07/20,28.870
2011/07/21,28.890
2011/07/22,28.830
2011/07/25,28.859
2011/07/26,28.829
2011/07/27,28.802
2011/07/28,28.845
2011/07/29,28.890
2011/08/01,28.838
2011/08/02,28.880
2011/08/03,28.938
2011/08/04,28.952
2011/08/05,29.025
2011/08/08,29.025
2011/08/09,29.050
2011/08/10,29.010
2011/08/11,29.060
2011/08/12,29.009
2011/08/15,28.952
2011/08/16,28.948
2011/08/17,28.962
2011/08/18,28.990
2011/08/19,29.076
2011/08/22,29.020
2011/08/23,28.990
2011/08/24,29.025
2011/08/25,29.041
2011/08/26,29.060
2011/08/29,29.039
2011/08/30,29.035
2011/08/31,29.020
2011/09/01,28.960
2011/09/02,29.025
2011/09/05,29.071
2011/09/06,29.112
2011/09/07,29.115
2011/09/08,29.150
2011/09/09,29.221
2011/09/13,29.487
2011/09/14,29.625
2011/09/15,29.635
2011/09/16,29.584
2011/09/19,29.780
2011/09/20,29.888
2011/09/21,29.950
2011/09/22,30.372
2011/09/23,30.388
2011/09/26,30.572
2011/09/27,30.456
2011/09/28,30.410
2011/09/29,30.440
2011/09/30,30.506
2011/10/03,30.587
2011/10/04,30.680
2011/10/05,30.632
2011/10/06,30.612
2011/10/07,30.493
2011/10/11,30.348
2011/10/12,30.400
2011/10/13,30.329
2011/10/14,30.300
2011/10/17,30.100
2011/10/18,30.201
2011/10/19,30.100
2011/10/20,30.269
2011/10/21,30.299
2011/10/24,30.133
2011/10/25,30.125
2011/10/26,30.125
2011/10/27,30.063
2011/10/28,29.869
2011/10/31,29.930
2011/11/01,30.086
2011/11/02,30.118
2011/11/03,30.220
2011/11/04,30.025
2011/11/07,30.108
2011/11/08,30.106
2011/11/09,30.066
2011/11/10,30.262
2011/11/11,30.188
2011/11/14,30.165
2011/11/15,30.210
2011/11/16,30.230
2011/11/17,30.210
2011/11/18,30.257
2011/11/21,30.260
2011/11/22,30.309
2011/11/23,30.395
2011/11/24,30.442
2011/11/25,30.460
2011/11/28,30.452
2011/11/29,30.412
2011/11/30,30.345
2011/12/01,30.146
2011/12/02,30.160
2011/12/05,30.182
2011/12/06,30.225
2011/12/07,30.168
2011/12/08,30.179
2011/12/09,30.239
2011/12/12,30.230
2011/12/13,30.260
2011/12/14,30.290
2011/12/15,30.370
2011/12/16,30.369
2011/12/19,30.398
2011/12/20,30.353
2011/12/21,30.285
2011/12/22,30.325
2011/12/23,30.296
2011/12/26,30.308
2011/12/27,30.312
2011/12/28,30.310
2011/12/29,30.290
2011/12/30,30.290
2012/01/02,30.315
2012/01/03,30.294
2012/01/04,30.290
2012/01/05,30.266
2012/01/06,30.245
2012/01/09,30.205
2012/01/10,30.051
2012/01/11,29.999
2012/01/12,30.002
2012/01/13,30.000
2012/01/16,30.070
2012/01/17,29.995
2012/01/18,29.978
2012/01/19,29.941
2012/01/20,29.990
2012/01/30,29.786
2012/01/31,29.620
2012/02/01,29.695
2012/02/02,29.550
2012/02/03,29.545
2012/02/04,29.525
2012/02/06,29.600
2012/02/07,29.570
2012/02/08,29.530
2012/02/09,29.495
2012/02/10,29.560
2012/02/13,29.535
2012/02/14,29.595
2012/02/15,29.535
2012/02/16,29.635
2012/02/17,29.583
2012/02/20,29.554
2012/02/21,29.568
2012/02/22,29.582
2012/02/23,29.596
2012/02/24,29.582
2012/02/29,29.420
2012/03/01,29.487
2012/03/02,29.461
2012/03/03,29.464
2012/03/05,29.518
2012/03/06,29.538
2012/03/07,29.565
2012/03/08,29.527
2012/03/09,29.504
2012/03/12,29.562
2012/03/13,29.528
2012/03/14,29.560
2012/03/15,29.570
2012/03/16,29.562
2012/03/19,29.532
2012/03/20,29.558
2012/03/21,29.576
2012/03/22,29.574
2012/03/23,29.585
2012/03/26,29.622
2012/03/27,29.584
2012/03/28,29.570
2012/03/29,29.582
2012/03/30,29.530
2012/04/02,29.506
2012/04/03,29.480
2012/04/05,29.519
2012/04/06,29.562
2012/04/09,29.568
2012/04/10,29.570
2012/04/11,29.562
2012/04/12,29.550
2012/04/13,29.528
2012/04/16,29.564
2012/04/17,29.542
2012/04/18,29.546
2012/04/19,29.532
2012/04/20,29.521
2012/04/23,29.524
2012/04/24,29.526
2012/04/25,29.514
2012/04/26,29.412
2012/04/27,29.332
2012/04/30,29.232
2012/05/02,29.240
2012/05/03,29.266
2012/05/04,29.280
2012/05/07,29.382
2012/05/08,29.370
2012/05/09,29.400
2012/05/10,29.395
2012/05/11,29.410
2012/05/14,29.502
2012/05/15,29.514
2012/05/16,29.635
2012/05/17,29.560
2012/05/18,29.630
2012/05/21,29.578
2012/05/22,29.546
2012/05/23,29.586
2012/05/24,29.645
2012/05/25,29.650
2012/05/28,29.650
2012/05/29,29.645
2012/05/30,29.762
2012/05/31,29.860
2012/06/01,29.931
2012/06/04,30.050
2012/06/05,30.000
2012/06/06,29.935
2012/06/07,29.906
2012/06/08,29.976
2012/06/11,29.920
2012/06/12,29.991
2012/06/13,29.980
2012/06/14,29.954
2012/06/15,29.931
2012/06/18,29.886
2012/06/19,29.890
2012/06/20,29.878
2012/06/21,29.902
2012/06/22,29.968
2012/06/25,29.995
2012/06/26,29.990
2012/06/27,29.960
2012/06/28,29.956
2012/06/29,29.900
2012/07/02,29.905
2012/07/03,29.886
2012/07/04,29.866
2012/07/05,29.890
2012/07/06,29.922
2012/07/09,29.975
2012/07/10,29.985
2012/07/11,29.974
2012/07/12,30.013
2012/07/13,30.015
2012/07/16,30.010
2012/07/17,29.988
2012/07/18,30.002
2012/07/19,29.984
2012/07/20,29.995
2012/07/23,30.095
2012/07/24,30.116
2012/07/25,30.206
2012/07/26,30.150
2012/07/27,30.100
2012/07/30,30.080
2012/07/31,30.010
2012/08/01,29.988
2012/08/03,30.002
2012/08/06,29.960
2012/08/07,29.955
2012/08/08,29.987
2012/08/09,29.940
2012/08/10,29.990
2012/08/13,30.005
2012/08/14,29.965
2012/08/15,30.002
2012/08/16,30.020
2012/08/17,30.025
2012/08/20,30.030
2012/08/21,29.975
2012/08/22,30.010
2012/08/23,29.960
2012/08/24,30.002
2012/08/27,29.980
2012/08/28,30.007
2012/08/29,29.981
2012/08/30,29.986
2012/08/31,29.966
2012/09/03,29.920
2012/09/04,29.902
2012/09/05,29.905
2012/09/06,29.902
2012/09/07,29.842
2012/09/10,29.740
2012/09/11,29.715
2012/09/12,29.669
2012/09/13,29.699
2012/09/14,29.469
2012/09/17,29.399
2012/09/18,29.460
2012/09/19,29.405
2012/09/20,29.508
2012/09/21,29.450
2012/09/24,29.479
2012/09/25,29.451
2012/09/26,29.497
2012/09/27,29.420
2012/09/28,29.342
2012/10/01,29.402
2012/10/02,29.385
2012/10/03,29.405
2012/10/04,29.388
2012/10/05,29.368
2012/10/08,29.402
2012/10/09,29.399
2012/10/11,29.432
2012/10/12,29.360
2012/10/15,29.345
2012/10/16,29.289
2012/10/17,29.246
2012/10/18,29.269
2012/10/19,29.286
2012/10/22,29.320
2012/10/23,29.328
2012/10/24,29.342
2012/10/25,29.280
2012/10/26,29.300
2012/10/29,29.292
2012/10/30,29.278
2012/10/31,29.260
2012/11/01,29.290
2012/11/02,29.300
2012/11/05,29.305
2012/11/06,29.275
2012/11/07,29.200
2012/11/08,29.202
2012/11/09,29.150
2012/11/12,29.090
2012/11/13,29.129
2012/11/14,29.125
2012/11/15,29.142
2012/11/16,29.272
2012/11/19,29.202
2012/11/20,29.145
2012/11/21,29.179
2012/11/22,29.185
2012/11/23,29.171
2012/11/26,29.143
2012/11/27,29.129
2012/11/28,29.175
2012/11/29,29.147
2012/11/30,29.116
2012/12/03,29.121
2012/12/04,29.116
2012/12/05,29.102
2012/12/06,29.136
2012/12/07,29.125
2012/12/10,29.150
2012/12/11,29.122
2012/12/12,29.108
2012/12/13,29.101
2012/12/14,29.102
2012/12/17,29.100
2012/12/18,29.100
2012/12/19,29.102
2012/12/20,29.120
2012/12/21,29.122
2012/12/22,29.120
2012/12/24,29.128
2012/12/25,29.130
2012/12/26,29.128
2012/12/27,29.126
2012/12/28,29.136
2013/01/02,29.090
2013/01/03,29.091
2013/01/04,29.125
2013/01/07,29.125
2013/01/08,29.127
2013/01/09,29.110
2013/01/10,29.088
2013/01/11,29.039
2013/01/14,29.058
2013/01/15,29.056
2013/01/16,29.099
2013/01/17,29.085
2013/01/18,29.060
2013/01/21,29.070
2013/01/22,29.095
2013/01/23,29.092
2013/01/24,29.138
2013/01/25,29.250
2013/01/28,29.560
2013/01/29,29.559
2013/01/30,29.570
2013/01/31,29.582
2013/02/01,29.668
2013/02/04,29.580
2013/02/05,29.585
2013/02/06,29.622
2013/02/07,29.630
2013/02/08,29.750
2013/02/18,29.709
2013/02/19,29.686
2013/02/20,29.600
2013/02/21,29.680
2013/02/22,29.658
2013/02/23,29.658
2013/02/25,29.702
2013/02/26,29.740
2013/02/27,29.705
2013/03/01,29.666
2013/03/04,29.770
2013/03/05,29.720
2013/03/06,29.670
2013/03/07,29.695
2013/03/08,29.718
2013/03/11,29.740
2013/03/12,29.730
2013/03/13,29.735
2013/03/14,29.800
2013/03/15,29.762
2013/03/18,29.815
2013/03/19,29.801
2013/03/20,29.845
2013/03/21,29.853
2013/03/22,29.909
2013/03/25,29.889
2013/03/26,29.891
2013/03/27,29.941
2013/03/28,29.940
2013/03/29,29.875
2013/04/01,29.928
2013/04/02,29.920
2013/04/03,29.925
2013/04/08,30.060
2013/04/09,30.050
2013/04/10,29.998
2013/04/11,29.980
2013/04/12,29.995
2013/04/15,29.927
2013/04/16,29.928
2013/04/17,29.900
2013/04/18,29.910
2013/04/19,29.840
2013/04/22,29.870
2013/04/23,29.872
2013/04/24,29.832
2013/04/25,29.750
2013/04/26,29.705
2013/04/29,29.606
2013/04/30,29.616
2013/05/02,29.636
2013/05/03,29.610
2013/05/06,29.626
2013/05/07,29.590
2013/05/08,29.500
2013/05/09,29.510
2013/05/10,29.800
2013/05/13,29.920
2013/05/14,29.906
2013/05/15,30.028
2013/05/16,30.050
2013/05/17,30.060
2013/05/20,30.030
2013/05/21,29.942
2013/05/22,29.960
2013/05/23,30.025
2013/05/24,30.030
2013/05/27,29.971
2013/05/28,30.057
2013/05/29,30.120
2013/05/30,30.125
2013/05/31,30.060
2013/06/03,30.070
2013/06/04,30.020
2013/06/05,29.910
2013/06/06,29.915
2013/06/07,29.871
2013/06/10,30.066
2013/06/11,30.160
2013/06/13,30.162
2013/06/14,29.970
2013/06/17,29.972
2013/06/18,30.002
2013/06/19,29.960
2013/06/20,30.160
2013/06/21,30.280
2013/06/24,30.350
2013/06/25,30.260
2013/06/26,30.250
2013/06/27,30.191
2013/06/28,30.120
2013/07/01,30.115
2013/07/02,30.120
2013/07/03,30.302
2013/07/04,30.199
2013/07/05,30.218
2013/07/08,30.342
2013/07/09,30.120
2013/07/10,30.085
2013/07/11,29.952
2013/07/12,29.932
2013/07/15,29.952
2013/07/16,29.878
2013/07/17,29.925
2013/07/18,30.025
2013/07/19,29.978
2013/07/22,29.935
2013/07/23,29.920
2013/07/24,29.942
2013/07/25,29.978
2013/07/26,29.950
2013/07/29,29.960
2013/07/30,30.005
2013/07/31,30.120
2013/08/01,30.125
2013/08/02,30.129
2013/08/05,29.950
2013/08/06,29.995
2013/08/07,30.025
2013/08/08,29.960
2013/08/09,29.955
2013/08/12,29.980
2013/08/13,30.002
2013/08/14,30.032
2013/08/15,30.035
2013/08/16,30.002
2013/08/19,30.032
2013/08/20,30.092
2013/08/22,30.127
2013/08/23,30.053
2013/08/26,30.015
2013/08/27,30.060
2013/08/28,30.050
2013/08/29,30.012
2013/08/30,29.983
2013/09/02,29.900
2013/09/03,29.920
2013/09/04,29.885
2013/09/05,29.985
2013/09/06,29.900
2013/09/09,29.825
2013/09/10,29.760
2013/09/11,29.828
2013/09/12,29.783
2013/09/13,29.842
2013/09/14,29.842
2013/09/16,29.721
2013/09/17,29.760
2013/09/18,29.752
2013/09/23,29.629
2013/09/24,29.632
2013/09/25,29.690
2013/09/26,29.673
2013/09/27,29.656
2013/09/30,29.670
2013/10/01,29.615
2013/10/02,29.610
2013/10/03,29.532
2013/10/04,29.502
2013/10/07,29.536
2013/10/08,29.542
2013/10/09,29.548
2013/10/11,29.490
2013/10/14,29.495
2013/10/15,29.445
2013/10/16,29.460
2013/10/17,29.452
2013/10/18,29.446
2013/10/21,29.482
2013/10/22,29.466
2013/10/23,29.425
2013/10/24,29.452
2013/10/25,29.455
2013/10/28,29.460
2013/10/29,29.472
2013/10/30,29.475
2013/10/31,29.455
2013/11/01,29.470
2013/11/04,29.506
2013/11/05,29.466
2013/11/06,29.480
2013/11/07,29.485
2013/11/08,29.505
2013/11/11,29.625
2013/11/12,29.636
2013/11/13,29.650
2013/11/14,29.606
2013/11/15,29.620
2013/11/18,29.580
2013/11/19,29.532
2013/11/20,29.572
2013/11/21,29.636
2013/11/22,29.645
2013/11/25,29.675
2013/11/26,29.652
2013/11/27,29.672
2013/11/28,29.680
2013/11/29,29.679
2013/12/02,29.636
2013/12/03,29.702
2013/12/04,29.692
2013/12/05,29.690
2013/12/06,29.665
2013/12/09,29.630
2013/12/10,29.635
2013/12/11,29.640
2013/12/12,29.660
2013/12/13,29.689
2013/12/16,29.706
2013/12/17,29.716
2013/12/18,29.745
2013/12/19,29.945
2013/12/20,29.980
2013/12/23,30.009
2013/12/24,30.039
2013/12/25,30.047
2013/12/26,30.060
2013/12/27,30.025
2013/12/30,30.030
2013/12/31,29.950
2014/01/02,29.979
2014/01/03,30.039
2014/01/06,30.235
2014/01/07,30.315
2014/01/08,30.240
2014/01/09,30.252
2014/01/10,30.212
2014/01/13,30.112
2014/01/14,30.159
2014/01/15,30.236
2014/01/16,30.256
2014/01/17,30.221
2014/01/20,30.256
2014/01/21,30.290
2014/01/22,30.320
2014/01/23,30.410
2014/01/24,30.420
2014/01/27,30.511
2014/01/28,30.451
2014/01/29,30.376
2014/02/05,30.420
2014/02/06,30.429
2014/02/07,30.406
2014/02/10,30.380
2014/02/11,30.406
2014/02/12,30.346
2014/02/13,30.408
2014/02/14,30.347
2014/02/17,30.285
2014/02/18,30.339
2014/02/19,30.332
2014/02/20,30.392
2014/02/21,30.395
2014/02/24,30.425
2014/02/25,30.402
2014/02/26,30.350
2014/02/27,30.355
2014/03/03,30.369
2014/03/04,30.380
2014/03/05,30.352
2014/03/06,30.323
2014/03/07,30.302
2014/03/10,30.325
2014/03/11,30.305
2014/03/12,30.375
2014/03/13,30.352
2014/03/14,30.381
2014/03/17,30.352
2014/03/18,30.386
2014/03/19,30.437
2014/03/20,30.589
2014/03/21,30.652
2014/03/24,30.622
2014/03/25,30.619
2014/03/26,30.605
2014/03/27,30.582
2014/03/28,30.552
2014/03/31,30.510
2014/04/01,30.435
2014/04/02,30.375
2014/04/03,30.380
2014/04/07,30.320
2014/04/08,30.270
2014/04/09,30.162
2014/04/10,30.130
2014/04/11,30.132
2014/04/14,30.233
2014/04/15,30.235
2014/04/16,30.201
2014/04/17,30.221
2014/04/18,30.230
2014/04/21,30.268
2014/04/22,30.303
2014/04/23,30.326
2014/04/24,30.306
2014/04/25,30.320
2014/04/28,30.285
2014/04/29,30.250
2014/04/30,30.258
2014/05/02,30.212
2014/05/05,30.171
2014/05/06,30.176
2014/05/07,30.165
2014/05/08,30.167
2014/05/09,30.175
2014/05/12,30.192
2014/05/13,30.212
2014/05/14,30.220
2014/05/15,30.203
2014/05/16,30.208
2014/05/19,30.185
2014/05/20,30.202
